Timestamp: 1738519253.928944038, Angle: -2.43 rad, Distance: 2.37 m
Timestamp: 1738519253.928944038, Angle: -2.43 rad, Distance: 2.39 m
Timestamp: 1738519253.928944038, Angle: -2.42 rad, Distance: 2.40 m
Timestamp: 1738519253.928944038, Angle: -2.42 rad, Distance: 2.43 m
Timestamp: 1738519253.928944038, Angle: -2.41 rad, Distance: 2.45 m
Timestamp: 1738519253.928944038, Angle: -2.40 rad, Distance: 2.49 m
Timestamp: 1738519253.928944038, Angle: -2.40 rad, Distance: 2.50 m
Timestamp: 1738519253.928944038, Angle: -2.39 rad, Distance: 3.26 m
Timestamp: 1738519253.928944038, Angle: -2.39 rad, Distance: 3.26 m
Timestamp: 1738519253.928944038, Angle: -2.38 rad, Distance: 3.22 m
Timestamp: 1738519253.928944038, Angle: -2.38 rad, Distance: 3.22 m
Timestamp: 1738519253.928944038, Angle: -2.37 rad, Distance: 3.22 m
Timestamp: 1738519253.928944038, Angle: -2.36 rad, Distance: 3.19 m
Timestamp: 1738519253.928944038, Angle: -2.36 rad, Distance: 3.19 m
Timestamp: 1738519253.928944038, Angle: -2.35 rad, Distance: 3.19 m
Timestamp: 1738519253.928944038, Angle: -2.35 rad, Distance: 3.16 m
Timestamp: 1738519253.928944038, Angle: -2.34 rad, Distance: 3.16 m
Timestamp: 1738519253.928944038, Angle: -2.33 rad, Distance: 3.08 m
Timestamp: 1738519253.928944038, Angle: -2.33 rad, Distance: 3.08 m
Timestamp: 1738519253.928944038, Angle: -2.32 rad, Distance: 3.08 m
Timestamp: 1738519253.928944038, Angle: -2.32 rad, Distance: 3.06 m
Timestamp: 1738519253.928944038, Angle: -2.31 rad, Distance: 3.06 m
Timestamp: 1738519253.928944038, Angle: -2.31 rad, Distance: 3.06 m
Timestamp: 1738519253.928944038, Angle: -2.30 rad, Distance: 1.66 m
Timestamp: 1738519253.928944038, Angle: -2.29 rad, Distance: 1.66 m
Timestamp: 1738519253.928944038, Angle: -2.29 rad, Distance: 1.66 m
